altitude,battery_voltage,motor_1_rpm,motor_2_rpm,motor_3_rpm,motor_4_rpm,motor_5_rpm,airspeed,elevator_position,aileron_position,gps_hdop,vibration_x,vibration_y,vibration_z,vibration_w,temperature,transition_mode,pitch_angle,roll_angle,label
59.157294083692854,22.198203868721347,3007.1981056712825,3112.5025999728186,3098.5164806322064,2862.871158808318,5384.576786540755,16.21644553185664,-0.9555501698873646,-0.4721637765705422,0.5495154329899208,-0.09481750720471406,0.6062985794781658,0.43333362049245966,-0.22003104778074037,30.19937990835564,0,14.572217831143478,-7.885467118332889,0.0
229.60015459920777,22.662752177772113,3017.7469847916404,3000.730379957434,2780.344165084611,2940.240285703393,4948.407752249783,19.066552621473306,5.676144132753723,-0.7020874558764096,2.497464974301931,-1.3395677216957664,-0.2288080701749349,0.1829055109806898,-0.3676511330928876,24.29397192791799,0,-19.07139405783188,-1.3921351815198355,0.0
33.14430069745603,21.516431426978816,2737.965285453341,3330.040978789628,3014.502543347513,3325.340885818,4939.086849129401,12.661478962090351,2.652947967358827,-3.15868067145087,1.6352555348310538,2.3127115794073543,-0.8785466074115158,4.43763630042322,-1.5862263198984896,21.893092292019062,0,11.8215102193244,9.233574342377318,0.0
96.80228663625918,22.43689036158484,2946.5298537759836,3094.597758966688,3288.830238373502,2951.426989975357,4995.348919005752,3.1008769982485695,-0.0657967977253061,2.692635535766893,0.5370026666963604,1.2081260465373962,1.51256886412217,-0.029334350374295787,-3.663106437707541,38.32000007209835,0,2.108153450008662,-3.839113605337394,0.0
167.16311363136163,21.81177985360153,2615.5916612330884,2989.8129247689344,3412.306973171131,3096.7670620159565,4811.67492733452,13.583147646297476,0.9783814695646285,-0.18224616030322038,2.0990234819472993,1.0529396709859429,-0.1815090365085998,0.03820529333462968,1.6043401864449758,15.25029018037399,1,10.219867750703765,6.971045324093803,0.0
23.192142908817445,23.103049239472234,2918.2217988281013,3347.8568449654654,2978.6464141783417,3338.0349259571203,5428.786378491627,13.522181160249664,1.4571898841076902,1.7701504371835013,1.9967439905651896,3.068999530591642,2.4106177525660972,1.4882324992026557,0.29243216723171533,12.765254705368646,0,0.21848495251725075,-12.022885347907021,0.0
215.2616517363798,20.54918075157905,3194.6612073812717,3181.560116710566,3160.1536133724344,2824.4448907794635,5120.979746715378,22.19607073705104,-1.9124794906309017,0.4256596780182541,0.9016547431290636,0.26256125613854564,-2.2329802114710486,-0.9492772961319652,0.10617314703635962,5.597070435825966,1,-0.9503824696745986,16.245079647864205,0.0
32.68849098790904,22.13269584780203,3028.186121868831,2889.9077039373324,3052.3205428097717,3059.99056951215,4804.619515514615,15.432143282176028,1.9684038018167933,-4.150798895153323,0.6130135174038025,1.3191098491501225,-0.5880230549536101,1.5772232290090238,0.8911402940296468,16.320538206628363,0,-1.4392713679612053,-0.4251873051291481,0.0
55.21504948777068,22.280550548166005,3202.8137811091074,3201.1385555317324,3436.320216391531,2666.7002680673927,4741.878570001273,16.847999980698933,0.3304021488914833,1.3244616808982954,1.0636539615256657,-0.37929572858527183,2.506511630949456,2.140638843513136,1.372849976955063,39.526223617900186,1,9.149467498573339,-3.263991350028411,0.0
33.70548294888319,22.3906124022594,2385.500493864304,2858.0526238036964,3163.516057298262,3106.1165760154804,4757.787534444166,7.552196214775524,-1.2172373658021278,-7.024905384105412,1.9590609150248506,-0.35129454825103285,1.3051320896881107,-0.3205870332567658,-0.0020306843001870866,36.724863567224595,0,-0.5258200760917453,-4.407044201981718,0.0
11.303214498957825,22.88913713709638,2955.864842709268,2868.572619946099,3219.066896502416,3238.8819875685754,4812.464297898211,13.020629499159263,0.18243581192361386,-0.46577702666864673,0.26683656349260493,0.8749430385268874,-0.7892019883580463,-2.685147555446469,-0.6468443362001052,33.06436662659648,1,6.307543401566178,0.32455727763944664,0.0
167.03456001768146,21.912531629973852,2812.47604459298,2996.9830271676165,2839.117160928107,3263.8588458452623,5131.458164808131,14.521732579725361,0.7272914772990839,-2.578219182836648,0.7531239511924444,3.2699792080615784,1.9177728948244046,-1.9415130150917415,0.19394821693907652,15.556561791014687,0,0.5048846457436469,-1.2843106489169849,0.0
221.31456952913848,22.0935445610875,3002.3711770463187,3079.097567849616,3129.881166478065,2851.286361521534,5175.435820990191,7.490959441256397,1.0675553322309634,-0.11329724234408578,1.4903145780791875,-1.3523774209098751,1.0399268204093055,0.7084395746784938,4.089316814319976,20.1831489297456,0,5.126456766002221,5.7512697869732685,0.0
278.061729427569,21.022622922741615,2978.0837385841814,2670.088144432444,3224.3426028461713,3404.050600491722,5066.108790048209,15.454829805429977,2.140777043483504,6.463457317842009,0.37367787231916205,0.80178258680464,2.8037328438038687,0.0787809889699235,-2.3315068240405674,36.04175797549556,1,8.9945582918739,-1.171503720595521,0.0
211.04454579472448,21.43727462008288,3288.4511189805853,3310.009372844698,3060.366281304942,2845.4365480833058,4845.602647923346,15.531576721039775,2.737173277858142,-1.2720154740673146,0.6576847393527946,-1.568378448825363,1.214234416171997,-1.063112420094061,0.2917525373795716,27.446926724796807,0,6.250493262615721,-20.345652884309395,0.0
218.7963758439799,23.66560620360864,3304.52022892845,3283.220937842466,3084.449122805688,3078.569415031347,5321.452486826087,17.140102436593445,-0.45163997365344705,1.0949149737118375,0.8043881449139159,-0.33167965793265886,1.2711154791378145,0.11469807010545381,-0.7193014800218306,30.75928962515308,1,6.664703600394045,-1.9034899684794477,0.0
34.57160667099508,23.962535822792063,3127.0747301128263,3190.578262779701,2683.9591836587156,2719.429343054632,5069.499874295597,13.828214886134692,-6.921775521967118,-4.506811743696776,0.34205481396274345,0.7018210605626566,-1.822471398702127,2.7497509292076128,2.09410484206458,9.507461672658243,0,1.5794801115338173,-16.392776787114236,0.0
173.91792343929228,22.240525887876665,3111.5467646778675,3271.248733786568,3176.7011449015354,3177.7050047297166,5471.523154091448,14.33844302006625,0.3050736154129715,1.7042842058504641,2.110955740930316,-4.050653361765418,0.8118905998901894,0.1898026397471959,-3.216434960985376,31.534475874940682,0,-17.67549804489516,-6.41544988181146,0.0
41.816690320458704,23.316869722871328,2886.847254090304,2730.965327525955,2882.6981890034067,3072.6459498229033,4822.3913220157465,7.341828042702142,1.20993494268287,-2.8578717670458946,1.6601996880860224,1.5738464997871564,2.640137592814327,3.1954627510162887,3.0048131539172123,33.039639862072406,0,5.596613761645839,11.845611501367902,0.0
231.85761027879235,21.920646709851958,3104.3726300344724,2750.150201057247,3146.2144906332155,2809.5705249802736,5065.486354132372,16.412826920199702,0.8670294477412832,3.273212189905748,0.29815542643179355,-1.1212769082723297,0.08093684732985297,-1.7338900527878902,-1.4744550496947861,16.948175354598852,0,6.216377587473251,-1.2910567262190373,0.0
134.08808398236388,21.531869421798394,2929.6468887364213,3195.7338431776966,3302.1539345287783,2916.2644251628817,4285.485555830634,16.269682914745292,0.3131435323412439,-0.06098527671967449,0.35098299430528374,-0.9710284128835016,-1.156425101401609,-0.1985219019826544,-0.13699876627121424,28.279801401741263,1,0.08207333863505907,4.747510785895474,0.0
245.91775868015748,21.713701435516253,2495.766423702817,3011.922160918906,3200.928392294958,2966.937205294156,4781.439894551134,22.71624532461154,-3.00240332412304,-3.2901748931179453,1.5081852591213145,-0.7714380798144505,-1.280352078303333,1.267189446177877,-2.1832055011010283,33.27920142303206,0,-18.265939625225787,-1.0280450043566929,0.0
136.29396050303473,21.859002900283812,3592.285373700662,2883.8603163639236,2993.6607862796886,2804.853737853808,4918.153097365792,16.975900995721542,-1.2572543943556627,-1.9173816527734537,0.18509001631475197,-0.2420695854049354,2.0108199422481707,-0.8927811039809801,-2.068741631757029,34.892515993357165,0,-6.448461833708832,-12.267990774702604,0.0
116.59533346663459,21.89039956182058,2939.5837687543453,2933.8295338511493,3284.595421632633,2922.781519354816,5085.968770812841,22.634330809132514,0.1286583298182427,0.7036787224976414,0.5694311895403001,-1.3013309833046522,2.133770853650214,2.4133893693234554,4.457159737732295,21.200783376906944,0,-3.919265202987378,-11.351914087135883,0.0
164.1915300603243,22.33731644903669,3055.7393448933612,3104.405538380346,3168.8946264388883,2814.4416398214344,4781.783624138856,11.55750235637312,0.19779447919026838,-1.7511059670742144,0.5321801367772706,-3.4318334379730087,-0.7203652520637437,-1.1806183228113911,0.6689652375287468,21.710003783771178,0,-8.128831336460022,13.121451129100361,0.0
297.7649447406581,22.541319791078347,3412.898042681164,2704.75883585201,2942.5817157831543,2890.8715692599744,4938.327473352939,21.730999361436236,-1.2457901867458765,2.805390990517591,1.7648572282952324,1.2518138756442054,1.4665900494211135,-0.2609106501075364,0.6873503412612965,27.099428197858693,0,0.5030913078494499,-0.3498291848563565,0.0
189.64228134972768,22.63909840398901,3007.414265256914,3243.264137215446,3239.647169529556,2912.6467932443547,5404.497323728004,21.640567447369246,-1.8106032481229437,1.765079487863511,2.313746915147915,-0.8424401291662031,-0.6471346649950931,4.002372857596591,1.2167013822946329,27.394614723347047,0,1.5796374741402026,-3.5785727170338393,0.0
267.06981725906195,21.335763229459488,2784.1142794992597,3149.433393938362,2811.784278292453,2899.466937528891,4409.141975840468,13.073190489130885,-3.9482504158883716,2.3381012803898096,0.5086034936523723,-1.8585318168614258,3.6033255304588176,2.7913447857885085,0.8030970662663793,34.96592283159572,0,-0.9091454947777332,-11.344615358641077,0.0
148.70714969026068,21.663445570399332,2925.936496798885,2865.646778026786,2899.4653343068726,3231.7840365139673,5193.344741984872,9.417541410388075,0.5702122515558977,-3.3421002694866,0.6478778771795332,0.03588930698736098,0.7568165034551729,0.7179901633315111,-6.622296797729636,35.75366877765794,1,3.9593240104856595,-13.214282877919787,0.0
129.27091853429894,20.76337081249578,3079.6007995563864,2945.6426710310006,2918.615143481652,2964.177544689251,5316.013995506152,8.075695417960262,2.961579953714339,-0.857579429555098,0.2400938502415037,-1.2293399336650883,-3.5910215619080685,-2.864988747262003,-3.913689635671398,24.969812063853535,0,13.322380412828407,9.3338266092847,0.0
43.67574098038407,23.0392150470426,2876.8478821333806,3125.310447856709,2746.2207467030735,3111.8868050079654,4727.481014663588,18.74252287185355,-4.764337451662416,2.251478356563839,1.3780140985441336,1.507299762570689,2.426642263228294,4.725595529116382,0.985018008343539,36.41291680785951,1,8.28611421072151,1.7949794522781288,0.0
155.37617012318293,20.741237248782816,3369.1723736245444,2630.184865713476,2806.5956153544657,2692.690418016071,5100.445604964456,10.893880980324045,-2.4989228544634083,-0.9198628591839975,0.6596039201285093,-2.8967773420520877,-0.6200813914267079,1.1982146317552198,3.18644717986516,40.692497537862145,0,-3.3324296477285995,-2.1527113275733294,0.0
115.76365706662814,22.184661396666364,3122.681511210496,2740.511927684412,2942.9907894910284,3022.6301243508346,5042.129482252775,14.40930673052091,0.951217586337409,0.27051206461430355,0.5346800146758537,-3.3141009865567193,1.4374358873796174,0.30313811136448865,0.79290824170369,37.67462549145145,0,6.890827486217939,-3.0371209331742186,0.0
56.149568348644806,21.248891956395457,3292.2442926246817,3387.5407398307707,3079.752211125611,2667.1241904026274,5341.546888395108,16.3849789473685,0.7835036009040979,-4.490584436782057,1.1921548361035827,1.9082842587110154,3.1241168564719692,-0.32145861357619676,0.15609296998780853,19.54636968534801,0,-3.0982654990260525,-1.5317312000444125,0.0
65.73372194547768,22.659988065249195,3411.419670897242,2851.866820546896,3312.151764080684,3064.871723532226,4650.219924565078,20.120992036267644,2.551759434851527,-3.6134530170121915,1.7343175470815442,0.6549278549964996,-0.38156854260773854,3.127578674463375,-0.7083935644727742,24.490755176730083,0,-10.544864517240535,15.085191549028602,0.0
56.32307957872438,21.378578504832806,2959.2440660781367,3018.1822717652776,2978.0430954473077,3238.1622904411956,4660.3274814578,8.927885740970043,-0.8460680674649891,2.185620968332276,0.06324238777749248,-2.1073483983817733,0.36330317499815573,-0.2179832932784613,-0.23988572863836063,27.03578449347888,1,-1.8759487203451677,3.3433930667086997,0.0
227.63603531541926,20.572347394744572,3079.747721563604,2967.514748850805,2845.749742048464,3209.3402860706933,4919.162725765022,16.010559137398882,-3.439367616501204,-3.4349650255067385,0.7811926450820343,2.7059397543671357,2.071649401623081,-0.649725402306455,-3.3231781266369693,31.11729394938591,1,8.041160802631268,15.84834601702638,0.0
115.53656930615065,21.751097570415833,3132.8062493686343,2970.1738373238595,2940.738582683528,3043.2649401215617,4864.09917948039,23.816741881197487,-3.2011722127635034,3.161626945502534,0.5849030698361645,-2.2949149739997603,0.8571794043182103,-0.9334220890992846,0.0529582705886201,23.781447267719404,0,2.984026337122114,7.5038152256595865,0.0
42.37348455245544,22.375632794702287,3094.117522589252,3062.527245895627,2953.7752848999216,2993.871189927191,5192.2292033650865,14.075133907547425,1.4268995149828345,0.020948245522337355,0.440978521083146,-0.768439224211577,-1.8713498050006643,-5.67978477712734,-3.6017321265777333,38.95385916930453,0,0.48272282526167865,1.1427728189476807,0.0
288.6508008045853,21.15676680568932,3037.3608845556523,3079.084809661156,2612.5513671963236,2663.7047623242297,4595.017693377419,12.629750632928491,3.7172723221387405,1.565684868448221,1.1662202158009434,-1.0786037970920959,0.592897497104416,4.766495594506791,0.6319608239008774,16.341831975838023,0,-5.30217267392451,-9.499686790135025,0.0
30.786761130452486,23.102417666203003,3146.850127501404,2891.204461180969,2737.7639379912357,3204.3443570810696,4905.563970172998,20.210642779669616,0.5224770363038603,-0.7102247070852314,0.6183399891961134,-0.905777472516088,2.809427833351153,-1.8992515751734227,0.7086718596472803,35.422847348876715,0,2.4188320577097357,-8.150030478033994,0.0
81.38714581114232,21.825453600119243,3088.9456363438453,2964.013982906276,2806.4754891206003,3096.426739656444,4785.911091381997,9.384953665951304,-0.33180381589682145,3.5226489941813184,0.40223146744917876,1.3695288408967552,-1.039953012344003,-2.953678023474262,1.780103476035187,28.523834978903356,1,0.6492413074939649,-4.5836600916928285,0.0
257.15368133625225,22.471639258371813,3035.2736685601312,2662.781213077964,2764.27767897035,3097.192115153492,5053.028842728647,16.62399997478754,-1.0231775810524164,-4.997027287658035,0.0929857597754262,-2.1580808559373352,4.585828425901204,-1.0661374930169176,-2.2363251899435004,20.53750146996041,0,-1.8533731473602522,-12.97320815334274,0.0
157.71258121371017,22.772714467201993,3163.935798066711,3053.888346163,2862.022927193028,3186.6403677648104,5195.343419114737,11.831382396131435,-0.6181991648549632,-1.5805530777467562,1.2769542370319562,-0.10539085295002096,-0.18489884625656672,-0.39953441707411547,-2.9072472234250446,34.824190548838146,0,7.675234198038411,3.8025705938727348,0.0
64.26424610098204,23.599970309628805,3044.408288215221,2872.1802770153,3291.73431771331,3147.956576445981,4837.26406348852,21.24111080290829,0.7424935615296901,-2.909106216838012,0.9309487070114241,0.21451183219050618,3.5728179515995486,0.08441354088545057,-0.2640649659066213,21.15421263107522,0,10.882162955425509,-12.034014381860903,0.0
245.9439523381905,23.420672046054595,3059.202622723804,2955.431649109192,3020.10731572031,3274.3399502299753,5475.295705303827,15.121651164379866,-1.963773074069856,-0.12008276033056521,1.7766009050428038,-2.115617492428007,2.0575489589161693,0.3607607673920966,3.3507903353579795,31.937963542944804,0,-21.41871656333885,-2.615419493048266,0.0
140.02876697419944,21.877998476332664,3122.9768939854066,3126.063817056539,2487.2348828640934,2785.2155306015993,4455.449342370165,14.34663734031572,-0.1707690234046067,-0.1005690927719825,1.0192167841140454,0.23632517242602943,-3.0287124564148895,2.9811549426326285,2.8706131449351058,33.74236093801345,0,1.0223516159412207,-5.380356336212445,0.0
187.00493450189018,22.37509020487475,2918.8074744121795,3115.147404797159,2776.467682889589,3023.9656709789224,5114.568530106722,16.074881747594613,1.0736733880706106,3.4507055081701283,1.3366725397252976,-0.7369389420785385,2.3201925245637494,0.9161461449277701,-1.6284707962263112,27.332832139617008,1,-5.997495650425222,5.263564044632931,0.0
299.3042506648313,22.157257329788944,2971.6384336703622,3011.0328933161354,3031.6900381916257,2424.922811153835,5003.570440108505,13.398513131845712,2.138306752869438,-2.79791638289112,1.080847310308721,-0.29414310416542366,-0.3576131469790467,3.093448682322587,0.6370106872629038,22.93689913479732,0,-10.135830665332087,-2.7047425032163663,0.0
127.3638045173544,21.635528877598965,2646.463263596884,2847.1231696742107,3284.953462937198,2916.499952968726,5227.566671579245,13.166712573996897,2.427610987155832,1.7564374728546084,0.9784848584222977,-2.141285274915888,1.326907249845472,-1.8706075604794523,1.9101655273213014,9.993705373258623,0,0.253955268687383,-8.120224304653037,0.0
117.19227538662707,22.83780925819964,2913.26561841565,3118.684206770628,3401.4758364035774,3186.295396651834,4782.390875342665,16.50095872323209,3.4169078919179734,-2.5550723776574538,1.0695313656634733,-0.6659778519192029,-2.262556136923941,-3.080335940715913,1.8872165931286913,24.593520050079306,0,3.8215798172173945,-4.3265156959546855,0.0
262.82374326070453,22.602467701334035,3120.1156500817688,2874.841959772331,3435.8438807883667,3025.63670051222,5484.182566635046,11.105274170962193,1.1782127796876132,-0.3922909721696943,1.0037568376758574,2.9523954421252605,2.0269850028007914,-2.2396807201438573,3.837471967599729,6.903536650772349,0,5.491055446939392,-17.932944508832712,0.0
265.5868464793669,23.136874486675236,3487.2217595157545,3077.558926517831,3063.223572465047,3022.85943776667,4725.068994693199,13.211704681469547,-2.5012818591746835,2.1333610262773477,0.9704584208266345,1.594002523911552,-2.547202968848754,-1.7275661295073803,2.649085572001811,2.163933683254225,0,-5.92731608255861,1.086221528120451,0.0
234.66380992818182,23.22811014204292,3009.841770250457,2853.6721845832258,2890.908355325177,3134.738636044057,5073.5241030303005,10.172183634245563,-0.6264136155872109,-2.9503811024492634,1.9601073094673926,1.0495237518784652,-0.32637510111321966,-3.900000450714814,0.7277287149123327,30.29085325290506,1,-0.7819217875130312,10.680221868980599,0.0
202.00836211042997,21.9722008786523,2947.83861751903,2969.319820311026,3135.6977783083353,3344.3216415530505,4987.181473087608,17.815066268245037,-0.22375648595366096,-5.265571351810254,1.1882471270661792,-3.639030724546556,5.896201838710572,1.6404347719890364,-2.6084829566320322,24.18262916245803,0,4.185687723682942,-8.723939359539814,0.0
94.86227012181556,22.898694551816266,2922.9421024037433,3059.448158629284,3065.4304151450133,2995.7397946073843,4105.5949595690345,11.651129454230913,-0.5582974600258568,-0.9975299144750807,1.1691444321931967,1.3188796772534264,0.22167732397426382,-0.2538748316368574,-4.649842134551893,27.66736160608901,0,4.211561173056193,-15.934553885799215,0.0
77.65115257345246,22.874187117956033,2846.2466971937383,2491.9852986357355,2914.1211071998573,3476.075187768529,5163.720830728042,17.968478977105836,2.4615986635782305,-1.527066441480403,1.741933318519217,-0.9519212870874377,-1.6906017740042605,1.1288133767783344,-2.2066593035079975,20.427920402215456,0,0.10261089172828523,7.699294778021984,0.0
272.7869136080578,21.93225027100655,3066.116123593845,3115.304452697308,3103.3120393241757,3145.4649456158218,4782.568291290704,18.463020619586857,1.110433479414242,-0.134176013015038,2.2180991737053275,0.43940622322824435,-2.860495825267097,-1.6220319559945757,-0.4071890795455074,25.038464201712916,0,-13.818282058366117,8.129632092180504,0.0
67.93105534021089,21.94955314611804,2717.8784081145905,2719.4026884112754,2764.547919673851,2812.69222846594,5385.754397298312,17.37225043886383,0.024706545470928702,-1.3958721013389788,0.7216890832229463,-0.5868457297836502,-2.86284384007133,-3.189169665210108,-2.2778116583000187,15.155258765745009,0,-3.351483958162963,-0.9481731369546528,0.0
291.9290029368437,21.926819636587755,2588.8952100061315,2697.3984556077257,3027.6648993671874,3320.6437429681973,5073.441345598862,10.8401045235329,-2.3628622958367163,5.216126110921584,1.082064492484692,2.2588901683330778,-0.33277415809658495,-3.873709279068901,0.7462682653399074,26.225003246697888,0,-8.429662082819531,10.346684198849607,0.0
